ticker,source,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",620279697.38,"Retail",25000,53,54,"2025-02-28",0.021,"2025-02-28",0,0,0,0,0,0,0,0.34448,0.29928,0,0,0,0,0,0,0.09102,0,0.26523,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",622410501.19,"Retail",25000,45,45,"2025-01-31",0.021,"2025-01-09",0,0,0,0,0,0,0,0.3352,0.28729,0,0,0,0,0,0,0.10932,0,0.26819,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",619855382.79,"Retail",25000,45,46,"2024-12-31",0.0318,"2024-12-31",0,0,0,0,0,0,0,0.33125,0.26682,0,0,0,0,0,0,0.13552,0,0.26642,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",624557932.41,"Retail",25000,45,46,"2024-11-30",0.0269,"2024-11-29",0,0,0,0,0,0,0,0.33236,0.2833,0,0,0,0,0,0,0.11915,0,0.26519,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",617508733.03,"Retail",25000,44,45,"2024-10-31",0.0308,"2024-10-31",0,0,0,0,0,0,0,0.33393,0.2671,0,0,0,0,0,0,0.13757,0,0.2614,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",611244900.64,"Retail",25000,49,49,"2024-09-30",0.0293,"2024-09-30",0,0,0,0,0,0,0,0.35477,0.27382,0,0,0,0,0,0,0.13726,0,0.23415,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",601948052.31,"Retail",25000,53,54,"2024-08-31",0.0279,"2024-08-30",0,0,0,0,0,0,0,0.33821,0.30233,0,0,0,0,0,0,0.11941,0,0.24004,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",603541391.53,"Retail",25000,49,49,"2024-07-31",0.0326,"2024-07-31",0,0,0,0,0,0,0,0.35897,0.26579,0,0,0,0,0,0,0.13497,0,0.24027,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund","Fidelity New Jersey Municipal Money Market Fund - Premium Class",0,"1130","Single State",603382196.1,"Retail",25000,46,46,"2024-06-30",0.0356,"2024-06-28",0,0,0,0,0,0,0,0.3564,0.2676,0,0,0,0,0,0,0.13489,0,0.24111,0,0
"FSJXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Premium Class",0,"1130","S",599972134.95,"Retail",25000,46,46,"2024-05-31",0.0311,"2024-05-31",0,0,0,0,0,0,0,0.36767,0.26315,0,0,0,0,0,0,0.11825,0,0.25093,0,0
